filename,transcript,csat_score,csat_reasoning,inserted_date,churn_propensity,churn_signals,churn_reasoning,emotion,emotion_reasoning,o1,o2,o3,o4,o5,al1,al2,e1,e2,e3,rp1,rp2,rp3,cr1,cr2,cr3,se1,se2,se3,se4,se5,ess1,ess2,ess3,ess4,rl1,acus1,acus2,acus3,acus4,ci1,ci2,agent_behavior_score,script_adherence,escalation_rate,summary,l2_clusters,complexity_score,l3_intents,l1_cluster,proposed,resolution,resolutiondescription,aht_minutes,agent_name,skill_id,queue,conversation_date,industry,agent_id,wait_time,case_id,queue_name,channel,hold_time,queue_group,bu,is_resolved,is_escelation,nps,nps_bucket,aht_bucket,complexity_bucket,proposed_of_automation,ownership,active_listening,empathy,right_probing,agent_behavior_score_bkt,customer_relationship,set_expectation,encourage_self_service,aid_cross_up_sell,continuous_improvement,recognise_loyalty,is_sla_breach,aht_more_than_expected,is_fcr,is_adandonment,contact_id
transcript_26,"""AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon
     AGENT
     00:10
     How can I assist you today?
     CUSTOMER
     00:15
     I had an accident on Friday and I need to report it.
     AGENT
     00:20
     Sorry to hear that. Can you please provide me with your policy number so I can assist you with the claim?
     CUSTOMER
     00:27
     It's 1234567890.
     AGENT
     00:32
     Thank you. I've located your policy. Can you please tell me more about the accident? What happened?
     CUSTOMER
     00:40
     I was driving on the highway and another car hit me from behind.
     AGENT
     00:47
     I'm so sorry to hear that. Were you injured in the accident?
     CUSTOMER
     00:52
     No, I was lucky. But my car has some damage.
     AGENT
     00:57
     Okay. I'm going to go ahead and file a First Notice of Loss (FNOL) for you. This will get the claim process started.
     CUSTOMER
     01:03
     Okay, that sounds good.
     AGENT
     01:06
     I'll need to ask you a few more questions to complete the FNOL. Can you please provide me with the date and time of the accident?
     CUSTOMER
     01:12
     It was on Friday at 3 pm.
     AGENT
     01:17
     And do you have the other driver's information?
     CUSTOMER
     01:22
     Yes, I have their insurance information and contact details.
     AGENT
     01:27
     Great. I'll go ahead and complete the FNOL. You will receive an email with the claim number and further instructions.
     CUSTOMER
     01:33
     Okay, thank you.
     AGENT
     01:36
     You're welcome. Is there anything else I can assist you with today?
     CUSTOMER
     01:40
     No, that's all. Thank you.
     AGENT
     01:43
     You're welcome. Have a great day.""",8.0,"The agent was helpful and efficient in assisting me with the claim process, providing clear instructions and answering my questions in a professional manner.",2026-02-26,none,,The customer is calling to report an accident and the agent is assisting with the claim process. The conversation is straightforward and there is no indication of churn.,neutral,"The customer's language shows no clear emotional charge, and the utterances are routine acknowledgments and end-of-call politeness.",0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5966666666666666,0.86,0.38,The customer reports a car accident that occurred on Friday at 3 pm and provides the policy number and details of the accident. The agent assists the customer in filing a First Notice of Loss (FNOL) and provides instructions on the next steps in the claim process.,FNOL & Filing,10.0,Accidentdamage,Claims & FNOL,,claimFiled,Claim filed refers to the formal submission of a claim to an insurance company to seek coverage or compensation.,6.760000228881836,Emma Wilson,1893,111,2025-11-04,Insurance,5004,0.2,CASE-20251104-0026,Fraud & Risk,call,0.1,Risk,Retail,false,Yes,16.0,High NPS,low,high,0,100.0,50.0,50.0,100.0,low,100.0,66.66666666666666,0.0,0.0,0,100.0,0,No,no,no,
transcript_22,"""AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon I'm having some car trouble and I need roadside assistance.
     AGENT
     00:15
     Sorry to hear that. Can you please tell me a little bit more about what's going on with your vehicle?
     CUSTOMER
     00:25
     Yeah, I was driving on the highway and my car just stopped. I don't know what's wrong with it.
     AGENT
     00:35
     Okay, don't worry. We'll get someone to help you out. Can you please provide me with your location?
     CUSTOMER
     00:43
     I'm on I-95, near exit 27.
     AGENT
     00:50
     Alright, I've located you. We'll send someone to assist you. Can you please confirm your vehicle's make and model?
     CUSTOMER
     01:00
     It's a 2018 Honda Civic.
     AGENT
     01:07
     Okay, got it. We'll send someone with the right equipment. In the meantime, is your vehicle in a safe location?
     CUSTOMER
     01:15
     Yeah, I'm on the side of the road, but there's not a lot of shoulder room.
     AGENT
     01:22
     Okay, please be careful and stay in your vehicle. Help should arrive within the next 30-45 minutes.
     CUSTOMER
     01:30
     Okay, thank you. I appreciate it.
     AGENT
     01:35
     You're welcome. Is there anything else I can assist you with while you wait?
     CUSTOMER
     01:40
     No, that's all. Thank you again.
     AGENT
     01:45
     You're welcome. We'll get you back on the road soon. Have a great day.
     CUSTOMER
     01:50
     You too.""",8.5,"The agent was helpful and reassuring throughout the conversation, providing clear instructions and a sense of control, which helped to alleviate the customer's stress and anxiety.",2026-02-26,none,,The customer is calling for roadside assistance and the issue is being resolved. There is no indication of churn or dissatisfaction with the service.,neutral,"The customer's language is showing no clear emotional charge (positive or negative), and the utterance is purely procedural or social, with routine acknowledgments and end-of-call politeness.",1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.5694444444444444,0.89,0.24,"A customer calls for roadside assistance after their 2018 Honda Civic breaks down on I-95 near exit 27. The agent gathers information about the vehicle and location, and assures the customer that help will arrive within 30-45 minutes.",Policy Changes (Vehicle/Driver/Usage),6.92,Vehiclebreakdown,Policy & Profile Management,,assistanceDispatched,"Assistance dispatched refers to the process of sending help or support to a customer in need, particularly in the context of vehicle breakdowns or emergencies.",13.699999809265137,Sophia Taylor,1417,107,2025-11-21,Insurance,5014,0.77,CASE-20251121-0022,Claims Status,call,0.56,Claims,Retail,false,Yes,17.0,High NPS,high,low,0,100.0,50.0,0.0,100.0,low,100.0,100.0,33.33333333333333,0.0,0,100.0,1,Yes,no,yes,
transcript_23,"""AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon. I'm calling to report an accident and make a claim. I was involved in a car accident yesterday and I need to get it sorted out as soon as possible.
     AGENT
     00:15
     Sorry to hear that. Can you please provide me with your policy number so I can assist you with the claim?
     CUSTOMER
     00:22
     It's 123456. And can you please hurry up? I don't have all day.
     AGENT
     00:28
     I apologize for the inconvenience, sir. I'm going to do my best to assist you as quickly as possible. Can you please tell me more about the accident? What happened?
     CUSTOMER
     00:35
     I was driving home from work and some idiot ran a red light and smashed into me. The police were called and everything.
     AGENT
     00:42
     Okay, sir. Did you get the other driver's information?
     CUSTOMER
     00:46
     Yeah, the police took care of all that. They gave me a report number and everything.
     AGENT
     00:51
     Okay, great. Can you please provide me with the report number?
     CUSTOMER
     00:55
     It's 2022-001234. Now can we please get on with the claim?
     AGENT
     01:00
     Yes, sir. I'm going to go ahead and start the claim process. Can you please confirm your contact information and the details of the accident?
     CUSTOMER
     01:06
     Yeah, it's all the same. Just get it done, please.
     AGENT
     01:11
     Okay, sir. I've started the claim process. Someone from our claims team will be in touch with you within the next 24-48 hours to discuss the next steps.
     CUSTOMER
     01:17
     Fine. Thank you.
     AGENT
     01:20
     You're welcome, sir. Is there anything else I can assist you with today?
     CUSTOMER
     01:23
     No, that's it. Thanks.
     AGENT
     01:25
     You're welcome, sir. Have a good day.
     CUSTOMER
     01:27
     Yeah, you too.""",7.0,"The agent was apologetic and made an effort to assist the customer as quickly as possible, but the customer's impatience and demanding tone throughout the conversation detracted from the overall experience.",2026-02-26,none,,"The customer is calling to report an accident and make a claim, and the agent is assisting with the process. The customer is slightly frustrated with the pace of the conversation, but the issue is being resolved and there is no explicit or implicit mention of churn.",anger,"The customer is showing frustration and impatience, using phrases like 'Just get it done, please' and 'Now can we please get on with the claim?', indicating anger.",0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5349999999999999,0.57,0.46,"A customer calls to report a car accident and make a claim. The agent assists the customer by gathering necessary information, including policy number and accident report number, and starts the claim process. The customer is told that someone from the claims team will contact them within 24-48 hours to discuss next steps.",FNOL & Filing,10.0,Accidentdamage,Claims & FNOL,,claimFiled,Claim filed refers to the initiation of the process to seek compensation or coverage for a reported incident.,11.899999618530273,Mason Harris,1083,120,2026-01-13,Insurance,5011,0.59,CASE-20260113-0023,Technical Support,call,0.41,Support,Retail,true,No,14.0,High NPS,medium,high,0,100.0,50.0,50.0,100.0,low,100.0,66.66666666666666,0.0,0.0,0,100.0,1,Yes,yes,no,
transcript_24,"""AGENT
00:00
Hello good afternoon.

CUSTOMER
00:07
good afternoon

AGENT
00:10
How can I assist you today?

CUSTOMER
00:15
I need to set up a new policy. Can you help me with that?

AGENT
00:20
I'd be happy to help you with that. Can you please provide me with some details? What type of policy are you looking to set up?

CUSTOMER
00:30
It's a life insurance policy. I want to make sure my family is protected in case something happens to me.

AGENT
00:37
That's a great decision. We have various life insurance policies to choose from. Can you please tell me a bit about your family and what kind of coverage you're looking for?

CUSTOMER
00:45
I have a wife and two kids. I want to make sure they're taken care of financially if I'm no longer around.

AGENT
00:52
Okay, got it. And what's your budget for the premium?

CUSTOMER
01:00
I'm not sure. What are the options?

AGENT
01:05
We have policies that range from $50 to $500 per month, depending on the coverage and term. Let me see what options we have that might fit your needs.

CUSTOMER
01:15
That sounds good. What's the process to set up a new policy?

AGENT
01:20
I'll need to ask you a few more questions to determine the best policy for you. Then, I'll guide you through the application process, and once everything is approved, we'll get the policy issued.

CUSTOMER
01:30
Sounds good. Let's get started then.

AGENT
01:35
Great! I'll need your personal and beneficiary information. Can you please provide that to me?

CUSTOMER
01:45
Yes, I have all that information ready.

AGENT
01:50
I'll walk you through the application, and we'll get everything set up for you.

CUSTOMER
02:00
Thank you so much for your help. I really appreciate it.

AGENT
02:05
You're welcome! It was my pleasure to assist you. Your new policy will be issued shortly, and you'll receive all the details via email. Is there anything else I can help you with today?

CUSTOMER
02:10
No, that's all. Thank you again.

AGENT
02:15
You're welcome! Have a great day.""",8.5,"The agent provided clear and concise information about the policy options, and was able to guide me through the application process in a timely manner.",2026-02-26,none,,"The customer is calling to set up a new policy and the conversation is smooth and polite throughout. The agent is helpful and resolves the customer's query, resulting in a positive outcome.",joy,"The customer expresses genuine emotional happiness and relief caused by the outcome of the call, thanking the agent for their help and appreciating their assistance.",0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5533333333333333,0.79,0.37,"The customer contacted the agent to set up a new life insurance policy to ensure their family's financial protection in case of their passing. The agent guided the customer through the process, asking for details about their family and budget, and explained the available policy options and application process.",Coverage & Premium Review,2.1,Familyprotection,Policy & Profile Management,,policyIssued,Policy issued refers to the finalization and activation of a new insurance policy for the customer.,11.5600004196167,John Smith,1097,113,2025-12-21,Insurance,5008,0.56,CASE-20251221-0024,Customer Care,call,0.38,Support,Retail,true,No,17.0,High NPS,medium,low,1,66.66666666666666,50.0,50.0,100.0,low,100.0,100.0,0.0,0.0,0,100.0,1,Yes,yes,no,
transcript_25,"""AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon
     AGENT
     00:10
     I'm calling from XYZ Corporation. My name is John. I'm calling to confirm that you received the paperwork we sent over last week.
     CUSTOMER
     00:20
     Ah, yes. I did receive it. Thank you for following up.
     AGENT
     00:25
     Great! I just wanted to make sure you got it. Can you please confirm your receipt by signing and returning the enclosed acknowledgement form?
     CUSTOMER
     00:35
     Yeah, I've already signed it and it's ready to go back. I was just waiting for a pickup or something.
     AGENT
     00:42
     Okay, great! I'll go ahead and schedule a pickup for tomorrow. Would that work for you?
     CUSTOMER
     00:48
     Yeah, that's fine. Thanks.
     AGENT
     00:51
     You're welcome. Is there anything else I can assist you with today?
     CUSTOMER
     00:55
     No, that's all. Thanks again.
     AGENT
     00:58
     You're welcome. Have a great day!
     CUSTOMER
     01:00
     You too.""",8.0,"The agent was proactive in following up on the paperwork and provided a convenient pickup option, which contributed to the high level of satisfaction.",2026-02-26,none,,"The conversation is a routine call to confirm receipt of paperwork and schedule a pickup. The customer is polite and cooperative throughout the call, with no signs of frustration or dissatisfaction.",neutral,"The customer's language is showing no clear emotional charge (positive or negative), and the utterance is purely procedural or social, with routine acknowledgments and end-of-call politeness.",0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6472222222222223,0.58,0.13,John from XYZ Corporation called to confirm receipt of paperwork sent last week and arranged for a pickup of the signed acknowledgement form the next day.,Roadside Assistance,1.8,Pickupscheduled,Service & Support,,pickupScheduled,Pickup scheduled refers to arranging a collection time for the signed documents.,7.5,Mason Harris,1969,115,2026-01-16,Insurance,5011,0.2,CASE-20260116-0025,Home Claims,call,0.1,Claims,Retail,true,No,16.0,High NPS,low,low,1,100.0,50.0,50.0,100.0,low,100.0,66.66666666666666,0.0,0.0,0,100.0,0,Yes,yes,no,
transcript_27,"""AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon. I'm calling to inquire about my recent bill. I was surprised to see that it's higher than usual.
     AGENT
     00:15
     Sorry to hear that. Can you please provide me with your account number so I can look into this further for you?
     CUSTOMER
     00:22
     Yeah, it's 1234567890.
     AGENT
     00:28
     Thank you. I've pulled up your account. Can you tell me more about what you're seeing on your bill that's concerning you?
     CUSTOMER
     00:35
     Well, I was expecting it to be around $100, but it's showing $150. I don't understand why it's so high.
     AGENT
     00:42
     I see. Let me investigate this further. (pause) Okay, I see that there was an error on our part. We incorrectly charged you for an extra service.
     CUSTOMER
     00:52
     That's ridiculous. How could you guys make such a mistake?
     AGENT
     00:58
     I apologize for the inconvenience. I'm going to go ahead and correct the error. You should see the corrected bill reflected in your account within the next 24 hours.
     CUSTOMER
     01:05
     Okay, that sounds good. But can you also explain to me why I wasn't notified about this error? I had to call in to find out.
     AGENT
     01:12
     I understand your concern. We should have notified you about the error. I'm going to make a note on your account to ensure that we're more proactive in the future.
     CUSTOMER
     01:20
     Alright, thank you for taking care of this. I appreciate it.
     AGENT
     01:25
     You're welcome. Is there anything else I can assist you with today?
     CUSTOMER
     01:30
     No, that's all. Thank you again.
     AGENT
     01:33
     You're welcome. Have a great day.""",4.0,"The agent failed to proactively notify the customer about the error on their bill, which caused unnecessary inconvenience and required the customer to call in to resolve the issue.",2026-02-26,low,That's ridiculous. How could you guys make such a mistake?,"Customer tone changes to frustration and minor dissatisfaction towards the agent, but the issue is resolved at the end.",anger,"The customer is unhappy and frustrated about not being notified about an error and having to call in to find out, showing signs of anger.",0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.615,0.83,0.24,"A customer called to inquire about a higher-than-expected bill, and the agent investigated and found an error on their part, correcting the bill and apologizing for the inconvenience, and also making a note to be more proactive in notifying customers of errors in the future.",Billing Issues & Corrections,7.12,Billing Error,Billing & Payments,,billingCorrection,Billing correction refers to the adjustment or rectification of an error on a customer's bill.,8.899999618530273,Liam Anderson,1841,108,2025-11-25,Insurance,5009,0.29,CASE-20251125-0027,,call,0.16,,Retail,true,No,8.0,High NPS,medium,medium,1,100.0,50.0,50.0,100.0,low,100.0,66.66666666666666,0.0,0.0,0,100.0,0,Yes,yes,no,
transcript_28,"""AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon. I'm calling to update my vehicle usage. I've been using my car more for commuting to work lately.
     AGENT
     00:15
     Okay, I'd be happy to help you with that. Can you please tell me your policy number so I can look into your account?
     CUSTOMER
     00:23
     It's #XXXXX.
     AGENT
     00:30
     Thank you. I've located your account. So, you're saying you're using your vehicle more for commuting now? How many miles do you estimate you're driving per week?
     CUSTOMER
     00:42
     I'd say around 200-250 miles per week.
     AGENT
     00:50
     Okay, got it. And how many miles do you think you'll drive in a year?
     CUSTOMER
     01:00
     Around 12,000-15,000 miles.
     AGENT
     01:07
     Alright. I'm going to go ahead and update your policy to reflect the change in usage. This may affect your premium.
     CUSTOMER
     01:15
     Okay, that's what I'm worried about. How much is it going to increase?
     AGENT
     01:22
     Let me just check on that for you. (pause) Okay, it looks like your premium will increase by about $20 per month.
     CUSTOMER
     01:35
     That's a bit more than I was hoping for. Is there anything we can do to reduce that?
     AGENT
     01:42
     Well, we do offer some discounts for things like multi-car policies or bundling with other insurance products. Would you like me to look into those options for you?
     CUSTOMER
     01:50
     Yeah, that would be great. I do have another car, actually.
     AGENT
     01:57
     Okay, let me see what we can do. (pause) Alright, it looks like we can offer you a discount of $10 per month if you add the other car to your policy.
     CUSTOMER
     02:05
     That sounds good. Go ahead and make the changes.
     AGENT
     02:10
     Alright, I've updated your policy. You should receive an email with the new details shortly. Is there anything else I can assist you with today?
     CUSTOMER
     02:17
     No, that's all. Thank you.
     AGENT
     02:20
     You're welcome. Have a great day.""",8.0,"The agent provided a clear explanation of the premium increase and offered alternative solutions to reduce the cost, such as bundling with other insurance products.",2026-02-26,none,,"The customer is calling to update their vehicle usage and is concerned about the premium increase. The agent is able to assist and offer a discount, resolving the issue. The tone of the conversation is neutral and there is no indication of churn.",joy,"The customer expresses genuine emotional happiness and relief caused by the outcome of the call, showing appreciation for the solution provided.",0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.4949999999999999,0.57,0.5,"The customer calls to update their vehicle usage, stating they've been using their car more for commuting to work. The agent updates the policy, which results in a $20 monthly premium increase. However, the agent offers a discount of $10 per month if the customer adds their other car to the policy, which the customer accepts.",Policy Changes (Vehicle/Driver/Usage),7.7,Vehicle Usage Change,Policy & Profile Management,,policyUpdated,Policy updated refers to the modification of an insurance policy to reflect new information or circumstances.,11.100000381469727,Ava Jackson,1140,107,2025-10-15,Insurance,5001,0.51,CASE-20251015-0028,Claims Status,call,0.34,Claims,Retail,true,No,16.0,High NPS,medium,medium,1,66.66666666666666,50.0,50.0,100.0,low,100.0,100.0,0.0,0.0,0,100.0,1,Yes,yes,yes,
transcript_29,"""AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon. I'm calling because I'm having some issues with my policy. I'm not happy with the service and I'm thinking of switching to a different provider.
     AGENT
     00:14
     Sorry to hear that you're unhappy with our service. Can you tell me more about what's not meeting your expectations?
     CUSTOMER
     00:21
     Well, I had to add a new driver to my policy and it was a huge hassle. I had to call multiple times and wait on hold for ages. It was really frustrating.
     AGENT
     00:30
     I apologize for the inconvenience. I'd be happy to help you with adding a new driver to your policy. Can you please provide me with the driver's details?
     CUSTOMER
     00:37
     Yeah, sure. His name is John Doe and his license number is 123456789.
     AGENT
     00:44
     Okay, I've added John to your policy. Would you like to remove any existing drivers from your policy?
     CUSTOMER
     00:51
     Actually, yes. I want to remove my sister, Jane Doe, from the policy. She's not driving my car anymore.
     AGENT
     00:58
     Okay, I've removed Jane from your policy. Is there anything else I can assist you with today?
     CUSTOMER
     01:05
     No, that's it. But like I said, I'm still not happy with the service and I'm considering switching to a different provider.
     AGENT
     01:12
     I understand your concerns and I apologize again for the inconvenience. However, I'd like to offer you a loyalty discount for being a long-time customer. Would you like me to apply that to your policy?
     CUSTOMER
     01:20
     Hmm, I'm not sure. How much of a discount are we talking about?
     AGENT
     01:27
     We can offer you a 10% discount on your premium. Would you like me to apply that to your policy?
     CUSTOMER
     01:34
     Okay, fine. Yeah, go ahead and apply the discount.
     AGENT
     01:41
     Alright, the discount has been applied. Is there anything else I can assist you with today?
     CUSTOMER
     01:48
     No, that's it. Thanks for your help, I guess.
     AGENT
     01:55
     You're welcome. We appreciate your business and hope to continue serving you in the future. Have a great day.
     CUSTOMER
     02:02
     Yeah, you too.""",4.0,"The customer's concerns about the service and the hassle of adding a new driver to the policy were not fully addressed, despite the agent's efforts to offer a loyalty discount.",2026-02-26,high,I'm thinking of switching to a different provider,"The customer explicitly mentions considering switching to a different provider, indicating a high risk of churn.",sadness,"The customer is not satisfied with the discount offered and is considering switching to a different provider, showing signs of dissatisfaction and disappointment.",0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6266666666666666,0.86,0.2,"The customer is unhappy with their policy service and is considering switching to a different provider due to a frustrating experience adding a new driver. The agent apologizes and offers to help, making the necessary changes to the policy. The agent also offers a loyalty discount to retain the customer's business.",Policy Changes (Vehicle/Driver/Usage),7.42,Providerdissatisfaction,Policy & Profile Management,,policyUpdated,Policy updated refers to the modification of an insurance policy to reflect new details or changes requested by the customer.,11.5,Isabella White,1739,113,2026-01-26,Insurance,5006,0.55,CASE-20260126-0029,Customer Care,call,0.38,Support,Retail,true,No,8.0,High NPS,medium,medium,1,100.0,50.0,50.0,100.0,low,100.0,66.66666666666666,0.0,0.0,0,100.0,1,Yes,yes,yes,
transcript_30,"""
     AGENT
     00:00
     Hello good afternoon.
     CUSTOMER
     00:07
     good afternoon. I'm calling to inquire about my current insurance policy. I'm not sure if I have the right coverage.
     AGENT
     00:15
     Absolutely, I'd be happy to help you review your policy. Can you please tell me a little bit more about your concerns?
     CUSTOMER
     00:25
     Well, I've been thinking about getting a new car and I'm not sure if my current policy will cover it. Plus, I've been hearing a lot about these new advanced safety features and I'm not sure if I have them.
     AGENT
     00:40
     Okay, let me take a look at your policy. (pause) Okay, I see that you do have a good amount of coverage, but I do think we can improve it. We have a new policy that includes advanced safety features and it would also cover your new car.
     CUSTOMER
     00:55
     That sounds good, but I'm not sure if I can afford it. I've been having some financial difficulties lately.
     AGENT
     01:02
     I completely understand. However, I want to let you know that this new policy would actually save you money in the long run. With the advanced safety features, you'll be eligible for a discount. And, we have a promotion going on right now that would give you an even better rate.
     CUSTOMER
     01:15
     Hmm, that does sound appealing. But, I'm still not sure. Can you tell me more about the promotion?
     AGENT
     01:25
     Absolutely. The promotion is for new customers who switch to our premium policy. It's a limited time offer, but it would give you a significant discount on your first year's premium.
     CUSTOMER
     01:35
     Okay, I think I'm interested. But, can you also throw in some extra perks? I've been with my current insurance company for a while and I'm not sure if I want to switch.
     AGENT
     01:45
     I completely understand. Let me see what I can do. (pause) Okay, I can offer you a free roadside assistance package for the first year, as well as a dedicated customer service representative. Would that make you more comfortable with switching?
     CUSTOMER
     02:00
     Yeah, that sounds good. Okay, I think I'll take the new policy.
     AGENT
     02:05
     Great! I'll go ahead and process the changes. You'll receive an email with all the details shortly. Is there anything else I can assist you with today?
     CUSTOMER
     02:10
     No, that's all. Thank you for your help.
     AGENT
     02:12
     You're welcome! It was my pleasure to assist you. Have a great day!
     """,8.5,"The agent provided a clear explanation of the new policy's benefits, including the advanced safety features and the promotion, which addressed my concerns and made me feel more comfortable with switching to the new policy.",2026-02-26,none,none,"The customer is inquiring about their current insurance policy and is considering switching to a new policy. The agent is helpful and provides explanations and promotions, and the customer ultimately decides to switch. There is no indication of churn or dissatisfaction with the current company.",joy,"The customer expresses genuine emotional happiness and relief caused by the outcome of the call, they are interested in the new policy and thankful for the help.",1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7222222222222222,0.69,0.29,"A customer inquires about their current insurance policy, expressing concerns about coverage for a new car and advanced safety features. The agent reviews the policy, recommends an upgrade, and addresses the customer's financial concerns by offering a promotion and extra perks, ultimately leading to the customer switching to the new policy.",Billing Issues & Corrections,7.72,Vehicle Change,Billing & Payments,,policyUpdated,Policy update refers to the process of modifying or enhancing an existing insurance policy to better meet the customer's needs or preferences.,6.300000190734863,Daniel Brown,1765,114,2025-10-07,Insurance,5003,0.2,CASE-20251007-0030,Commercial Lines,call,0.1,Commercial,Commercial,true,No,17.0,High NPS,low,medium,1,100.0,100.0,100.0,100.0,low,100.0,100.0,0.0,0.0,0,0.0,0,No,yes,yes,
transcript_31,"""
       AGENT
       00:00
       Hello good afternoon. How can I assist you with your policy today?

       CUSTOMER
       00:07
       Hi, I'm calling about my auto insurance policy. I'm not sure if I have the right coverage.

       AGENT
       00:14
       I'd be happy to help you review your policy. Can you please provide me with your policy number so I can look into it for you?

       CUSTOMER
       00:22
       It's #XXXXX. I'm worried that I might not have enough coverage in case of an accident.

       AGENT
       00:30
       Thank you for providing that. Let me just check on your policy real quick. (pause) Okay, I've got it pulled up. It looks like you have a liability coverage of $50,000. Is that correct?

       CUSTOMER
       00:43
       Yeah, that's what I thought. But I'm not sure if that's enough. I've been hearing a lot about accidents and I'm worried that I might not be protected.

       AGENT
       00:52
       I completely understand your concern. We can definitely discuss increasing your liability coverage to give you more protection. We also have some additional coverage options that might be of interest to you, such as uninsured motorist coverage.

       CUSTOMER
       01:03
       That sounds good. Can you tell me more about the uninsured motorist coverage?

       AGENT
       01:10
       Absolutely. Uninsured motorist coverage protects you in case you're involved in an accident with someone who doesn't have insurance. It can help cover medical expenses and other related costs.

       CUSTOMER
       01:20
       Okay, that makes sense. How much would it cost to add that coverage to my policy?

       AGENT
       01:27
       Let me just check on that for you. (pause) Okay, it looks like adding the uninsured motorist coverage would increase your premium by about $20 per month.

       CUSTOMER
       01:36
       That's not too bad. I think I'd like to add that coverage to my policy.

       AGENT
       01:42
       Great! I can assist you with that. I'll just need to update your policy and you'll be all set.

       CUSTOMER
       01:48
       Okay, sounds good. And can you also review my policy to make sure I have the right coverage for my vehicle?

       AGENT
       01:54
       I'd be happy to review your policy with you. Let me just go through it real quick. (pause) Okay, everything looks good. You have comprehensive and collision coverage, which will help protect your vehicle in case of an accident.

       CUSTOMER
       02:05
       Okay, good. I feel better now. Thank you for your help.

       AGENT
       02:10
       You're welcome! It was my pleasure to assist you. Is there anything else I can help you with today?

       CUSTOMER
       02:15
       No, that's all. Thank you again.

       AGENT
       02:20
       You're welcome! Have a great day.
       """,8.5,"The agent provided clear explanations and helpful suggestions to address my concerns about my auto insurance policy, resulting in a satisfactory outcome.",2026-02-26,none,,"The customer is calling to review their policy and is concerned about having enough coverage. The agent is helpful and provides explanations, and the customer's tone is not angry or frustrated. The conversation is focused on general explanation and query, and the agent is able to complete the task.",joy,"The customer expresses genuine emotional happiness and relief caused by the outcome of the call, specifically mentioning 'I feel better now' which indicates a positive emotional state.",1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.4961111111111111,0.58,0.37,"The customer called to review their auto insurance policy, concerned they might not have enough coverage. The agent assisted them in reviewing their policy, discussing increasing liability coverage and adding uninsured motorist coverage, which the customer decided to add to their policy. The agent also reviewed the customer's policy to ensure they had the right coverage for their vehicle.",Coverage & Premium Review,8.75,Coverage Review,Policy & Profile Management,,policyUpdated,Policy updated refers to the process of making changes or additions to an existing insurance policy to ensure it meets the customer's needs and provides adequate coverage.,11.899999618530273,John Smith,1521,103,2025-11-23,Insurance,5008,0.59,CASE-20251123-0031,New Policy,call,0.41,Policy,Retail,true,No,17.0,High NPS,medium,medium,1,100.0,50.0,0.0,100.0,low,100.0,100.0,33.33333333333333,0.0,0,100.0,1,Yes,yes,no,
